C000  4C F5 C5  JMP $C5F5                       A:00 X:00 Y:00 P:24 SP:FD                          
FAA8  30 3C     BMI $FAE6                       A:10 X:02 Y:C1 P:55 SP:F7                          
FAAA  B0 3A     BCS $FAE6                       A:10 X:02 Y:C1 P:55 SP:F7                          
FAE6  84 00     STY $00 = C0                    A:10 X:02 Y:C1 P:55 SP:F7                          
FAE8  60        RTS                             A:10 X:02 Y:C1 P:55 SP:F7                          
EE4D  AD 47 06  LDA $0647                       A:10 X:02 Y:C1 P:55 SP:F9                          
EE50  C9 6E     CMP #$6E                        A:37 X:02 Y:C1 P:55 SP:F9                          
EE52  F0 02     BEQ $EE56                       A:37 X:02 Y:C1 P:D4 SP:F9                          
EE54  84 00     STY $00 = C1                    A:37 X:02 Y:C1 P:D4 SP:F9                          
EE56  C8        INY                             A:37 X:02 Y:C1 P:D4 SP:F9                          
EE57  A9 A5     LDA #$A5                        A:37 X:02 Y:C2 P:D4 SP:F9                          
EE59  85 47     STA $47 = 47                    A:A5 X:02 Y:C2 P:D4 SP:F9                          
EE5B  20 7B FA  JSR $FA7B                       A:A5 X:02 Y:C2 P:D4 SP:F9                          
FA7B  24 01     BIT $01 = 60                    A:A5 X:02 Y:C2 P:D4 SP:F7                          
FA7D  18        CLC                             A:A5 X:02 Y:C2 P:54 SP:F7                          
FA7E  A9 B3     LDA #$B3                        A:A5 X:02 Y:C2 P:54 SP:F7                          
FA80  60        RTS                             A:B3 X:02 Y:C2 P:D4 SP:F7                          
EE5E  07        ???                             A:B3 X:02 Y:C2 P:D4 SP:F9                          
EE5F  47        ???                             A:B3 X:02 Y:C2 P:D4 SP:F9                          
EE60  EA        NOP                             A:B3 X:02 Y:C2 P:D4 SP:F9                          
EE61  EA        NOP                             A:B3 X:02 Y:C2 P:D4 SP:F9                          
EE62  EA        NOP                             A:B3 X:02 Y:C2 P:D4 SP:F9                          
EE63  EA        NOP                             A:B3 X:02 Y:C2 P:D4 SP:F9                          
EE64  20 81 FA  JSR $FA81                       A:B3 X:02 Y:C2 P:D4 SP:F9                          
FA81  50 63     BVC $FAE6                       A:B3 X:02 Y:C2 P:D4 SP:F7                          
FA83  90 61     BCC $FAE6                       A:B3 X:02 Y:C2 P:D4 SP:F7                          
FAE6  84 00     STY $00 = C1                    A:B3 X:02 Y:C2 P:D4 SP:F7                          
FAE8  60        RTS                             A:B3 X:02 Y:C2 P:D4 SP:F7                          
EE67  A5 47     LDA $47 = A5                    A:B3 X:02 Y:C2 P:D4 SP:F9                          
EE69  C9 4A     CMP #$4A                        A:A5 X:02 Y:C2 P:D4 SP:F9                          
EE6B  F0 02     BEQ $EE6F                       A:A5 X:02 Y:C2 P:55 SP:F9                          
EE6D  84 00     STY $00 = C2                    A:A5 X:02 Y:C2 P:55 SP:F9                          
EE6F  C8        INY                             A:A5 X:02 Y:C2 P:55 SP:F9                          
EE70  A9 29     LDA #$29                        A:A5 X:02 Y:C3 P:D5 SP:F9                          
EE72  85 47     STA $47 = A5                    A:29 X:02 Y:C3 P:55 SP:F9                          
EE74  20 8C FA  JSR $FA8C                       A:29 X:02 Y:C3 P:55 SP:F9                          
FA8C  B8        CLV                             A:29 X:02 Y:C3 P:55 SP:F7                          
FA8D  18        CLC                             A:29 X:02 Y:C3 P:15 SP:F7                          
FA8E  A9 C3     LDA #$C3                        A:29 X:02 Y:C3 P:14 SP:F7                          
FA90  60        RTS                             A:C3 X:02 Y:C3 P:94 SP:F7                          
EE77  07        ???                             A:C3 X:02 Y:C3 P:94 SP:F9                          
EE78  47        ???                             A:C3 X:02 Y:C3 P:94 SP:F9                          
EE79  EA        NOP                             A:C3 X:02 Y:C3 P:94 SP:F9                          
EE7A  EA        NOP                             A:C3 X:02 Y:C3 P:94 SP:F9                          
EE7B  EA        NOP                             A:C3 X:02 Y:C3 P:94 SP:F9                          
EE7C  EA        NOP                             A:C3 X:02 Y:C3 P:94 SP:F9                          
EE7D  20 91 FA  JSR $FA91                       A:C3 X:02 Y:C3 P:94 SP:F9                          
FA91  70 53     BVS $FAE6                       A:C3 X:02 Y:C3 P:94 SP:F7                          
FA93  F0 51     BEQ $FAE6                       A:C3 X:02 Y:C3 P:94 SP:F7                          
FA95  10 4F     BPL $FAE6                       A:C3 X:02 Y:C3 P:94 SP:F7                          
FA97  B0 4D     BCS $FAE6                       A:C3 X:02 Y:C3 P:94 SP:F7                          
FA99  C9 D3     CMP #$D3                        A:C3 X:02 Y:C3 P:94 SP:F7                          
FA9B  D0 49     BNE $FAE6                       A:C3 X:02 Y:C3 P:94 SP:F7                          
FAE6  84 00     STY $00 = C2                    A:C3 X:02 Y:C3 P:94 SP:F7                          
FAE8  60        RTS                             A:C3 X:02 Y:C3 P:94 SP:F7                          
EE80  A5 47     LDA $47 = 29                    A:C3 X:02 Y:C3 P:94 SP:F9                          
EE82  C9 52     CMP #$52                        A:29 X:02 Y:C3 P:14 SP:F9                          
EE84  F0 02     BEQ $EE88                       A:29 X:02 Y:C3 P:94 SP:F9                          
EE86  84 00     STY $00 = C3                    A:29 X:02 Y:C3 P:94 SP:F9                          
EE88  C8        INY                             A:29 X:02 Y:C3 P:94 SP:F9                          
EE89  A9 37     LDA #$37                        A:29 X:02 Y:C4 P:94 SP:F9                          
EE8B  85 47     STA $47 = 29                    A:37 X:02 Y:C4 P:14 SP:F9                          
EE8D  20 9E FA  JSR $FA9E                       A:37 X:02 Y:C4 P:14 SP:F9                          
FA9E  24 01     BIT $01 = 60                    A:37 X:02 Y:C4 P:14 SP:F7                          
FAA0  38        SEC                             A:37 X:02 Y:C4 P:54 SP:F7                          
FAA1  A9 10     LDA #$10                        A:37 X:02 Y:C4 P:55 SP:F7                          
FAA3  60        RTS                             A:10 X:02 Y:C4 P:55 SP:F7                          
EE90  07        ???                             A:10 X:02 Y:C4 P:55 SP:F9                          
EE91  47        ???                             A:10 X:02 Y:C4 P:55 SP:F9                          
EE92  EA        NOP                             A:10 X:02 Y:C4 P:55 SP:F9                          
EE93  EA        NOP                             A:10 X:02 Y:C4 P:55 SP:F9                          
EE94  EA        NOP                             A:10 X:02 Y:C4 P:55 SP:F9                          
EE95  EA        NOP                             A:10 X:02 Y:C4 P:55 SP:F9                          
EE96  20 A4 FA  JSR $FAA4                       A:10 X:02 Y:C4 P:55 SP:F9                          
FAA4  50 40     BVC $FAE6                       A:10 X:02 Y:C4 P:55 SP:F7                          
FAA6  F0 3E     BEQ $FAE6                       A:10 X:02 Y:C4 P:55 SP:F7                          
FAA8  30 3C     BMI $FAE6                       A:10 X:02 Y:C4 P:55 SP:F7                          
FAAA  B0 3A     BCS $FAE6                       A:10 X:02 Y:C4 P:55 SP:F7                          
FAE6  84 00     STY $00 = C3                    A:10 X:02 Y:C4 P:55 SP:F7                          
FAE8  60        RTS                             A:10 X:02 Y:C4 P:55 SP:F7                          
EE99  A5 47     LDA $47 = 37                    A:10 X:02 Y:C4 P:55 SP:F9                          
EE9B  C9 6E     CMP #$6E                        A:37 X:02 Y:C4 P:55 SP:F9                          
EE9D  F0 02     BEQ $EEA1                       A:37 X:02 Y:C4 P:D4 SP:F9                          
EE9F  84 00     STY $00 = C4                    A:37 X:02 Y:C4 P:D4 SP:F9                          
EEA1  C8        INY                             A:37 X:02 Y:C4 P:D4 SP:F9                          
EEA2  A9 A5     LDA #$A5                        A:37 X:02 Y:C5 P:D4 SP:F9                          
EEA4  8D 47 06  STA $0647                       A:A5 X:02 Y:C5 P:D4 SP:F9                          
EEA7  20 7B FA  JSR $FA7B                       A:A5 X:02 Y:C5 P:D4 SP:F9                          
FA7B  24 01     BIT $01 = 60                    A:A5 X:02 Y:C5 P:D4 SP:F7                          
FA7D  18        CLC                             A:A5 X:02 Y:C5 P:54 SP:F7                          
FA7E  A9 B3     LDA #$B3                        A:A5 X:02 Y:C5 P:54 SP:F7                          
FA80  60        RTS                             A:B3 X:02 Y:C5 P:D4 SP:F7                          
EEAA  0F        ???                             A:B3 X:02 Y:C5 P:D4 SP:F9                          
EEAB  47        ???                             A:B3 X:02 Y:C5 P:D4 SP:F9                          
EEAC  06 EA     ASL $EA = 00                    A:B3 X:02 Y:C5 P:D4 SP:F9                          
EEAE  EA        NOP                             A:B3 X:02 Y:C5 P:56 SP:F9                          
EEAF  EA        NOP                             A:B3 X:02 Y:C5 P:56 SP:F9                          
EEB0  EA        NOP                             A:B3 X:02 Y:C5 P:56 SP:F9                          
EEB1  20 81 FA  JSR $FA81                       A:B3 X:02 Y:C5 P:56 SP:F9                          
FA81  50 63     BVC $FAE6                       A:B3 X:02 Y:C5 P:56 SP:F7                          
FA83  90 61     BCC $FAE6                       A:B3 X:02 Y:C5 P:56 SP:F7                          
FAE6  84 00     STY $00 = C4                    A:B3 X:02 Y:C5 P:56 SP:F7                          
FAE8  60        RTS                             A:B3 X:02 Y:C5 P:56 SP:F7                          
EEB4  AD 47 06  LDA $0647                       A:B3 X:02 Y:C5 P:56 SP:F9                          
EEB7  C9 4A     CMP #$4A                        A:A5 X:02 Y:C5 P:D4 SP:F9                          
EEB9  F0 02     BEQ $EEBD                       A:A5 X:02 Y:C5 P:55 SP:F9                          
EEBB  84 00     STY $00 = C5                    A:A5 X:02 Y:C5 P:55 SP:F9                          
EEBD  C8        INY                             A:A5 X:02 Y:C5 P:55 SP:F9                          
EEBE  A9 29     LDA #$29                        A:A5 X:02 Y:C6 P:D5 SP:F9                          
EEC0  8D 47 06  STA $0647                       A:29 X:02 Y:C6 P:55 SP:F9                          
EEC3  20 8C FA  JSR $FA8C                       A:29 X:02 Y:C6 P:55 SP:F9                          
FA8C  B8        CLV                             A:29 X:02 Y:C6 P:55 SP:F7                          
FA8D  18        CLC                             A:29 X:02 Y:C6 P:15 SP:F7                          
FA8E  A9 C3     LDA #$C3                        A:29 X:02 Y:C6 P:14 SP:F7                          
FA90  60        RTS                             A:C3 X:02 Y:C6 P:94 SP:F7                          
EEC6  0F        ???                             A:C3 X:02 Y:C6 P:94 SP:F9                          
EEC7  47        ???                             A:C3 X:02 Y:C6 P:94 SP:F9                          
EEC8  06 EA     ASL $EA = 00                    A:C3 X:02 Y:C6 P:94 SP:F9                          
EECA  EA        NOP                             A:C3 X:02 Y:C6 P:16 SP:F9                          
EECB  EA        NOP                             A:C3 X:02 Y:C6 P:16 SP:F9                          
EECC  EA        NOP                             A:C3 X:02 Y:C6 P:16 SP:F9                          
EECD  20 91 FA  JSR $FA91                       A:C3 X:02 Y:C6 P:16 SP:F9                          
FA91  70 53     BVS $FAE6                       A:C3 X:02 Y:C6 P:16 SP:F7                          
FA93  F0 51     BEQ $FAE6                       A:C3 X:02 Y:C6 P:16 SP:F7                          
FAE6  84 00     STY $00 = C5                    A:C3 X:02 Y:C6 P:16 SP:F7                          
FAE8  60        RTS                             A:C3 X:02 Y:C6 P:16 SP:F7                          
EED0  AD 47 06  LDA $0647                       A:C3 X:02 Y:C6 P:16 SP:F9                          
EED3  C9 52     CMP #$52                        A:29 X:02 Y:C6 P:14 SP:F9                          
EED5  F0 02     BEQ $EED9                       A:29 X:02 Y:C6 P:94 SP:F9                          
EED7  84 00     STY $00 = C6                    A:29 X:02 Y:C6 P:94 SP:F9                          
EED9  C8        INY                             A:29 X:02 Y:C6 P:94 SP:F9                          
EEDA  A9 37     LDA #$37                        A:29 X:02 Y:C7 P:94 SP:F9                          
EEDC  8D 47 06  STA $0647                       A:37 X:02 Y:C7 P:14 SP:F9                          
EEDF  20 9E FA  JSR $FA9E                       A:37 X:02 Y:C7 P:14 SP:F9                          
FA9E  24 01     BIT $01 = 60                    A:37 X:02 Y:C7 P:14 SP:F7                          
FAA0  38        SEC                             A:37 X:02 Y:C7 P:54 SP:F7                          
FAA1  A9 10     LDA #$10                        A:37 X:02 Y:C7 P:55 SP:F7                          
FAA3  60        RTS                             A:10 X:02 Y:C7 P:55 SP:F7                          
EEE2  0F        ???                             A:10 X:02 Y:C7 P:55 SP:F9                          
EEE3  47        ???                             A:10 X:02 Y:C7 P:55 SP:F9                          
EEE4  06 EA     ASL $EA = 00                    A:10 X:02 Y:C7 P:55 SP:F9                          
EEE6  EA        NOP                             A:10 X:02 Y:C7 P:56 SP:F9                          
EEE7  EA        NOP                             A:10 X:02 Y:C7 P:56 SP:F9                          
EEE8  EA        NOP                             A:10 X:02 Y:C7 P:56 SP:F9                          
EEE9  20 A4 FA  JSR $FAA4                       A:10 X:02 Y:C7 P:56 SP:F9                          
FAA4  50 40     BVC $FAE6                       A:10 X:02 Y:C7 P:56 SP:F7                          
FAA6  F0 3E     BEQ $FAE6                       A:10 X:02 Y:C7 P:56 SP:F7                          
FAE6  84 00     STY $00 = C6                    A:10 X:02 Y:C7 P:56 SP:F7                          
FAE8  60        RTS                             A:10 X:02 Y:C7 P:56 SP:F7                          
EEEC  AD 47 06  LDA $0647                       A:10 X:02 Y:C7 P:56 SP:F9                          
EEEF  C9 6E     CMP #$6E                        A:37 X:02 Y:C7 P:54 SP:F9                          
EEF1  F0 02     BEQ $EEF5                       A:37 X:02 Y:C7 P:D4 SP:F9                          
EEF3  84 00     STY $00 = C7                    A:37 X:02 Y:C7 P:D4 SP:F9                          
EEF5  A9 A5     LDA #$A5                        A:37 X:02 Y:C7 P:D4 SP:F9                          
EEF7  8D 47 06  STA $0647                       A:A5 X:02 Y:C7 P:D4 SP:F9                          
EEFA  A9 48     LDA #$48                        A:A5 X:02 Y:C7 P:D4 SP:F9                          
EEFC  85 45     STA $45 = 00                    A:48 X:02 Y:C7 P:54 SP:F9                          
EEFE  A9 05     LDA #$05                        A:48 X:02 Y:C7 P:54 SP:F9                          
EF00  85 46     STA $46 = 00                    A:05 X:02 Y:C7 P:54 SP:F9                          
EF02  A0 FF     LDY #$FF                        A:05 X:02 Y:C7 P:54 SP:F9                          
EF04  20 7B FA  JSR $FA7B                       A:05 X:02 Y:FF P:D4 SP:F9                          
FA7B  24 01     BIT $01 = 60                    A:05 X:02 Y:FF P:D4 SP:F7                          
FA7D  18        CLC                             A:05 X:02 Y:FF P:56 SP:F7                          
FA7E  A9 B3     LDA #$B3                        A:05 X:02 Y:FF P:56 SP:F7                          
FA80  60        RTS                             A:B3 X:02 Y:FF P:D4 SP:F7                          
EF07  13        ???                             A:B3 X:02 Y:FF P:D4 SP:F9                          
EF08  45 EA     EOR $EA = 00                    A:B3 X:02 Y:FF P:D4 SP:F9                          
EF0A  EA        NOP                             A:B3 X:02 Y:FF P:D4 SP:F9                          
EF0B  08        PHP                             A:B3 X:02 Y:FF P:D4 SP:F9                          
EF0C  48        PHA                             A:B3 X:02 Y:FF P:D4 SP:F8                          
EF0D  A0 C8     LDY #$C8                        A:B3 X:02 Y:FF P:D4 SP:F7                          
EF0F  68        PLA                             A:B3 X:02 Y:C8 P:D4 SP:F7                          
EF10  28        PLP                             A:B3 X:02 Y:C8 P:D4 SP:F8                          
EF11  20 81 FA  JSR $FA81                       A:B3 X:02 Y:C8 P:E4 SP:F9                          
FA81  50 63     BVC $FAE6                       A:B3 X:02 Y:C8 P:E4 SP:F7                          
FA83  90 61     BCC $FAE6                       A:B3 X:02 Y:C8 P:E4 SP:F7                          
FAE6  84 00     STY $00 = C7                    A:B3 X:02 Y:C8 P:E4 SP:F7                          
FAE8  60        RTS                             A:B3 X:02 Y:C8 P:E4 SP:F7                          
EF14  AD 47 06  LDA $0647                       A:B3 X:02 Y:C8 P:E4 SP:F9                          
EF17  C9 4A     CMP #$4A                        A:A5 X:02 Y:C8 P:E4 SP:F9                          
EF19  F0 02     BEQ $EF1D                       A:A5 X:02 Y:C8 P:65 SP:F9                          
EF1B  84 00     STY $00 = C8                    A:A5 X:02 Y:C8 P:65 SP:F9                          
EF1D  A0 FF     LDY #$FF                        A:A5 X:02 Y:C8 P:65 SP:F9                          
EF1F  A9 29     LDA #$29                        A:A5 X:02 Y:FF P:E5 SP:F9                          
EF21  8D 47 06  STA $0647                       A:29 X:02 Y:FF P:65 SP:F9                          
EF24  20 8C FA  JSR $FA8C                       A:29 X:02 Y:FF P:65 SP:F9                          
FA8C  B8        CLV                             A:29 X:02 Y:FF P:65 SP:F7                          
FA8D  18        CLC                             A:29 X:02 Y:FF P:25 SP:F7                          
FA8E  A9 C3     LDA #$C3                        A:29 X:02 Y:FF P:24 SP:F7                          
FA90  60        RTS                             A:C3 X:02 Y:FF P:A4 SP:F7                          
EF27  13        ???                             A:C3 X:02 Y:FF P:A4 SP:F9                          
EF28  45 EA     EOR $EA = 00                    A:C3 X:02 Y:FF P:A4 SP:F9                          
EF2A  EA        NOP                             A:C3 X:02 Y:FF P:A4 SP:F9                          
EF2B  08        PHP                             A:C3 X:02 Y:FF P:A4 SP:F9                          
EF2C  48        PHA                             A:C3 X:02 Y:FF P:A4 SP:F8                          
EF2D  A0 C9     LDY #$C9                        A:C3 X:02 Y:FF P:A4 SP:F7                          
EF2F  68        PLA                             A:C3 X:02 Y:C9 P:A4 SP:F7                          
EF30  28        PLP                             A:C3 X:02 Y:C9 P:A4 SP:F8                          
EF31  20 91 FA  JSR $FA91                       A:C3 X:02 Y:C9 P:A4 SP:F9                          
FA91  70 53     BVS $FAE6                       A:C3 X:02 Y:C9 P:A4 SP:F7                          
FA93  F0 51     BEQ $FAE6                       A:C3 X:02 Y:C9 P:A4 SP:F7                          
FA95  10 4F     BPL $FAE6                       A:C3 X:02 Y:C9 P:A4 SP:F7                          
FA97  B0 4D     BCS $FAE6                       A:C3 X:02 Y:C9 P:A4 SP:F7                          
FA99  C9 D3     CMP #$D3                        A:C3 X:02 Y:C9 P:A4 SP:F7                          
FA9B  D0 49     BNE $FAE6                       A:C3 X:02 Y:C9 P:A4 SP:F7                          
FAE6  84 00     STY $00 = C8                    A:C3 X:02 Y:C9 P:A4 SP:F7                          
FAE8  60        RTS                             A:C3 X:02 Y:C9 P:A4 SP:F7                          
EF34  AD 47 06  LDA $0647                       A:C3 X:02 Y:C9 P:A4 SP:F9                          
EF37  C9 52     CMP #$52                        A:29 X:02 Y:C9 P:24 SP:F9                          
EF39  F0 02     BEQ $EF3D                       A:29 X:02 Y:C9 P:A4 SP:F9                          
EF3B  84 00     STY $00 = C9                    A:29 X:02 Y:C9 P:A4 SP:F9                          
EF3D  A0 FF     LDY #$FF                        A:29 X:02 Y:C9 P:A4 SP:F9                          
EF3F  A9 37     LDA #$37                        A:29 X:02 Y:FF P:A4 SP:F9                          
EF41  8D 47 06  STA $0647                       A:37 X:02 Y:FF P:24 SP:F9                          
EF44  20 9E FA  JSR $FA9E                       A:37 X:02 Y:FF P:24 SP:F9                          
FA9E  24 01     BIT $01 = 60                    A:37 X:02 Y:FF P:24 SP:F7                          
FAA0  38        SEC                             A:37 X:02 Y:FF P:64 SP:F7                          
FAA1  A9 10     LDA #$10                        A:37 X:02 Y:FF P:65 SP:F7                          
FAA3  60        RTS                             A:10 X:02 Y:FF P:65 SP:F7                          
EF47  13        ???                             A:10 X:02 Y:FF P:65 SP:F9                          
EF48  45 EA     EOR $EA = 00                    A:10 X:02 Y:FF P:65 SP:F9                          
EF4A  EA        NOP                             A:10 X:02 Y:FF P:65 SP:F9                          
EF4B  08        PHP                             A:10 X:02 Y:FF P:65 SP:F9                          
EF4C  48        PHA                             A:10 X:02 Y:FF P:65 SP:F8                          
EF4D  A0 CA     LDY #$CA                        A:10 X:02 Y:FF P:65 SP:F7                          
EF4F  68        PLA                             A:10 X:02 Y:CA P:E5 SP:F7                          
EF50  28        PLP                             A:10 X:02 Y:CA P:65 SP:F8                          
EF51  20 A4 FA  JSR $FAA4                       A:10 X:02 Y:CA P:65 SP:F9                          
FAA4  50 40     BVC $FAE6                       A:10 X:02 Y:CA P:65 SP:F7                          
FAA6  F0 3E     BEQ $FAE6                       A:10 X:02 Y:CA P:65 SP:F7                          
FAA8  30 3C     BMI $FAE6                       A:10 X:02 Y:CA P:65 SP:F7                          
FAAA  B0 3A     BCS $FAE6                       A:10 X:02 Y:CA P:65 SP:F7                          
FAE6  84 00     STY $00 = C9                    A:10 X:02 Y:CA P:65 SP:F7                          
FAE8  60        RTS                             A:10 X:02 Y:CA P:65 SP:F7                          
EF54  AD 47 06  LDA $0647                       A:10 X:02 Y:CA P:65 SP:F9                          
EF57  C9 6E     CMP #$6E                        A:37 X:02 Y:CA P:65 SP:F9                          
EF59  F0 02     BEQ $EF5D                       A:37 X:02 Y:CA P:E4 SP:F9                          
EF5B  84 00     STY $00 = CA                    A:37 X:02 Y:CA P:E4 SP:F9                          
EF5D  A0 CB     LDY #$CB                        A:37 X:02 Y:CA P:E4 SP:F9                          
EF5F  A2 FF     LDX #$FF                        A:37 X:02 Y:CB P:E4 SP:F9                          
EF61  A9 A5     LDA #$A5                        A:37 X:FF Y:CB P:E4 SP:F9                          
EF63  85 47     STA $47 = 37                    A:A5 X:FF Y:CB P:E4 SP:F9                          
EF65  20 7B FA  JSR $FA7B                       A:A5 X:FF Y:CB P:E4 SP:F9                          
FA7B  24 01     BIT $01 = 60                    A:A5 X:FF Y:CB P:E4 SP:F7                          
FA7D  18        CLC                             A:A5 X:FF Y:CB P:64 SP:F7                          
FA7E  A9 B3     LDA #$B3                        A:A5 X:FF Y:CB P:64 SP:F7                          
FA80  60        RTS                             A:B3 X:FF Y:CB P:E4 SP:F7                          
EF68  17        ???                             A:B3 X:FF Y:CB P:E4 SP:F9                          
EF69  48        PHA                             A:B3 X:FF Y:CB P:E4 SP:F9                          
EF6A  EA        NOP                             A:B3 X:FF Y:CB P:E4 SP:F8                          
EF6B  EA        NOP                             A:B3 X:FF Y:CB P:E4 SP:F8                          
EF6C  EA        NOP                             A:B3 X:FF Y:CB P:E4 SP:F8                          
EF6D  EA        NOP                             A:B3 X:FF Y:CB P:E4 SP:F8                          
EF6E  20 81 FA  JSR $FA81                       A:B3 X:FF Y:CB P:E4 SP:F8                          
FA81  50 63     BVC $FAE6                       A:B3 X:FF Y:CB P:E4 SP:F6                          
FA83  90 61     BCC $FAE6                       A:B3 X:FF Y:CB P:E4 SP:F6                          
FAE6  84 00     STY $00 = CA                    A:B3 X:FF Y:CB P:E4 SP:F6                          
FAE8  60        RTS                             A:B3 X:FF Y:CB P:E4 SP:F6                          
EF71  A5 47     LDA $47 = A5                    A:B3 X:FF Y:CB P:E4 SP:F8                          
EF73  C9 4A     CMP #$4A                        A:A5 X:FF Y:CB P:E4 SP:F8                          
EF75  F0 02     BEQ $EF79                       A:A5 X:FF Y:CB P:65 SP:F8                          
EF77  84 00     STY $00 = CB                    A:A5 X:FF Y:CB P:65 SP:F8                          
EF79  C8        INY                             A:A5 X:FF Y:CB P:65 SP:F8                          
EF7A  A9 29     LDA #$29                        A:A5 X:FF Y:CC P:E5 SP:F8                          
EF7C  85 47     STA $47 = A5                    A:29 X:FF Y:CC P:65 SP:F8                          
EF7E  20 8C FA  JSR $FA8C                       A:29 X:FF Y:CC P:65 SP:F8                          
FA8C  B8        CLV                             A:29 X:FF Y:CC P:65 SP:F6                          
FA8D  18        CLC                             A:29 X:FF Y:CC P:25 SP:F6                          
FA8E  A9 C3     LDA #$C3                        A:29 X:FF Y:CC P:24 SP:F6                          
FA90  60        RTS                             A:C3 X:FF Y:CC P:A4 SP:F6                          
EF81  17        ???                             A:C3 X:FF Y:CC P:A4 SP:F8                          
EF82  48        PHA                             A:C3 X:FF Y:CC P:A4 SP:F8                          
EF83  EA        NOP                             A:C3 X:FF Y:CC P:A4 SP:F7                          
EF84  EA        NOP                             A:C3 X:FF Y:CC P:A4 SP:F7                          
EF85  EA        NOP                             A:C3 X:FF Y:CC P:A4 SP:F7                          
EF86  EA        NOP                             A:C3 X:FF Y:CC P:A4 SP:F7                          
EF87  20 91 FA  JSR $FA91                       A:C3 X:FF Y:CC P:A4 SP:F7                          
FA91  70 53     BVS $FAE6                       A:C3 X:FF Y:CC P:A4 SP:F5                          
FA93  F0 51     BEQ $FAE6                       A:C3 X:FF Y:CC P:A4 SP:F5                          
FA95  10 4F     BPL $FAE6                       A:C3 X:FF Y:CC P:A4 SP:F5                          
FA97  B0 4D     BCS $FAE6                       A:C3 X:FF Y:CC P:A4 SP:F5                          
FA99  C9 D3     CMP #$D3                        A:C3 X:FF Y:CC P:A4 SP:F5                          
FA9B  D0 49     BNE $FAE6                       A:C3 X:FF Y:CC P:A4 SP:F5                          
FAE6  84 00     STY $00 = CB                    A:C3 X:FF Y:CC P:A4 SP:F5                          
FAE8  60        RTS                             A:C3 X:FF Y:CC P:A4 SP:F5                          
EF8A  A5 47     LDA $47 = 29                    A:C3 X:FF Y:CC P:A4 SP:F7                          
EF8C  C9 52     CMP #$52                        A:29 X:FF Y:CC P:24 SP:F7                          
EF8E  F0 02     BEQ $EF92                       A:29 X:FF Y:CC P:A4 SP:F7                          
EF90  84 00     STY $00 = CC                    A:29 X:FF Y:CC P:A4 SP:F7                          
EF92  C8        INY                             A:29 X:FF Y:CC P:A4 SP:F7                          
EF93  A9 37     LDA #$37                        A:29 X:FF Y:CD P:A4 SP:F7                          
EF95  85 47     STA $47 = 29                    A:37 X:FF Y:CD P:24 SP:F7                          
EF97  20 9E FA  JSR $FA9E                       A:37 X:FF Y:CD P:24 SP:F7                          
FA9E  24 01     BIT $01 = 60                    A:37 X:FF Y:CD P:24 SP:F5                          
FAA0  38        SEC                             A:37 X:FF Y:CD P:64 SP:F5                          
FAA1  A9 10     LDA #$10                        A:37 X:FF Y:CD P:65 SP:F5                          
FAA3  60        RTS                             A:10 X:FF Y:CD P:65 SP:F5                          
EF9A  17        ???                             A:10 X:FF Y:CD P:65 SP:F7                          
EF9B  48        PHA                             A:10 X:FF Y:CD P:65 SP:F7                          
EF9C  EA        NOP                             A:10 X:FF Y:CD P:65 SP:F6                          
EF9D  EA        NOP                             A:10 X:FF Y:CD P:65 SP:F6                          
EF9E  EA        NOP                             A:10 X:FF Y:CD P:65 SP:F6                          
EF9F  EA        NOP                             A:10 X:FF Y:CD P:65 SP:F6                          
EFA0  20 A4 FA  JSR $FAA4                       A:10 X:FF Y:CD P:65 SP:F6                          
FAA4  50 40     BVC $FAE6                       A:10 X:FF Y:CD P:65 SP:F4                          
FAA6  F0 3E     BEQ $FAE6                       A:10 X:FF Y:CD P:65 SP:F4                          
FAA8  30 3C     BMI $FAE6                       A:10 X:FF Y:CD P:65 SP:F4                          
FAAA  B0 3A     BCS $FAE6                       A:10 X:FF Y:CD P:65 SP:F4                          
FAE6  84 00     STY $00 = CC                    A:10 X:FF Y:CD P:65 SP:F4                          
FAE8  60        RTS                             A:10 X:FF Y:CD P:65 SP:F4                          
EFA3  A5 47     LDA $47 = 37                    A:10 X:FF Y:CD P:65 SP:F6                          
EFA5  C9 6E     CMP #$6E                        A:37 X:FF Y:CD P:65 SP:F6                          
EFA7  F0 02     BEQ $EFAB                       A:37 X:FF Y:CD P:E4 SP:F6                          
EFA9  84 00     STY $00 = CD                    A:37 X:FF Y:CD P:E4 SP:F6                          
EFAB  A9 A5     LDA #$A5                        A:37 X:FF Y:CD P:E4 SP:F6                          
EFAD  8D 47 06  STA $0647                       A:A5 X:FF Y:CD P:E4 SP:F6                          
EFB0  A0 FF     LDY #$FF                        A:A5 X:FF Y:CD P:E4 SP:F6                          
EFB2  20 7B FA  JSR $FA7B                       A:A5 X:FF Y:FF P:E4 SP:F6                          
FA7B  24 01     BIT $01 = 60                    A:A5 X:FF Y:FF P:E4 SP:F4                          
FA7D  18        CLC                             A:A5 X:FF Y:FF P:64 SP:F4                          
FA7E  A9 B3     LDA #$B3                        A:A5 X:FF Y:FF P:64 SP:F4                          
FA80  60        RTS                             A:B3 X:FF Y:FF P:E4 SP:F4                          
EFB5  1B        ???                             A:B3 X:FF Y:FF P:E4 SP:F6                          
EFB6  48        PHA                             A:B3 X:FF Y:FF P:E4 SP:F6                          
